2025-10-22 14:01:43.916 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2025-10-22 14:01:47.804 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$890d4bb1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:01:49.368 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 14:01:49.519 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 14:01:49.531 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 14:01:49.743 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 14:01:49.962 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 14:01:50.015 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 14:01:50.030 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@7c1a8f0f
2025-10-22 14:01:52.924 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:01:54.032 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 14:01:55.806 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 14:01:56.013 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 14:01:56.441 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 14:01:56.822 [main] INFO  com.m2m.management.ManagementApplicationTests - Started ManagementApplicationTests in 12.425 seconds (JVM running for 13.887)
2025-10-22 14:01:57.025 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 14:01:57.553 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 14:01:57.575 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:02:14.635 [main] INFO  com.m2m.management.ManagementApplication - Starting ManagementApplication v0.0.1-SNAPSHOT on gangqiangsun-VirtualBox with PID 16448 (/home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub/target/management-0.0.1-SNAPSHOT.jar started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 14:02:14.663 [main] INFO  com.m2m.management.ManagementApplication - No active profile set, falling back to default profiles: default
2025-10-22 14:02:16.520 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 14:02:16.828 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 296ms. Found 18 repository interfaces.
2025-10-22 14:02:17.955 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$878aaa5d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:02:18.040 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$70af78f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:02:19.218 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 30001 (http)
2025-10-22 14:02:19.280 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-30001"]
2025-10-22 14:02:19.317 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-22 14:02:19.317 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2025-10-22 14:02:19.353 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2025-10-22 14:02:19.521 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-22 14:02:19.522 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4691 ms
2025-10-22 14:02:20.974 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 14:02:21.141 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 14:02:21.150 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 14:02:21.423 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 14:02:22.168 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 14:02:22.272 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 14:02:22.285 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@178213b
2025-10-22 14:02:24.523 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:02:26.198 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 14:02:28.466 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 14:02:28.666 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 14:02:28.993 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 14:02:29.534 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-30001"]
2025-10-22 14:02:29.558 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2025-10-22 14:02:29.698 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 30001 (http) with context path ''
2025-10-22 14:02:29.718 [main] INFO  com.m2m.management.ManagementApplication - Started ManagementApplication in 15.979 seconds (JVM running for 16.938)
2025-10-22 14:02:29.935 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 14:02:53.386 [Thread-4] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 14:02:53.444 [Thread-4] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:03:49.596 [main] INFO  com.m2m.management.ManagementApplication - Starting ManagementApplication v0.0.1-SNAPSHOT on gangqiangsun-VirtualBox with PID 16561 (/home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub/target/management-0.0.1-SNAPSHOT.jar started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 14:03:49.621 [main] INFO  com.m2m.management.ManagementApplication - No active profile set, falling back to default profiles: default
2025-10-22 14:03:51.450 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 14:03:51.686 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 221ms. Found 18 repository interfaces.
2025-10-22 14:03:52.787 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$7064b6c3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:03:52.836 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$efe503f5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:03:53.969 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 30001 (http)
2025-10-22 14:03:54.028 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-30001"]
2025-10-22 14:03:54.076 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-22 14:03:54.076 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2025-10-22 14:03:54.106 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2025-10-22 14:03:54.293 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-22 14:03:54.300 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4483 ms
2025-10-22 14:03:55.601 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 14:03:55.691 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 14:03:55.694 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 14:03:55.938 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 14:03:56.505 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 14:03:56.533 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 14:03:56.541 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@189aa67a
2025-10-22 14:03:58.657 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:04:00.036 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 14:04:01.765 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 14:04:01.874 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 14:04:02.212 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 14:04:02.967 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-30001"]
2025-10-22 14:04:02.972 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2025-10-22 14:04:03.090 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 30001 (http) with context path ''
2025-10-22 14:04:03.094 [main] INFO  com.m2m.management.ManagementApplication - Started ManagementApplication in 14.411 seconds (JVM running for 15.442)
2025-10-22 14:04:03.389 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 14:07:45.330 [http-nio-30001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-22 14:07:45.330 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-22 14:07:45.410 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 80 ms
2025-10-22 14:08:41.968 [Thread-4] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 14:08:42.060 [Thread-4] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:08:56.890 [main] INFO  com.m2m.management.ManagementApplication - Starting ManagementApplication v0.0.1-SNAPSHOT on gangqiangsun-VirtualBox with PID 16727 (/home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub/target/management-0.0.1-SNAPSHOT.jar started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 14:08:56.913 [main] INFO  com.m2m.management.ManagementApplication - No active profile set, falling back to default profiles: default
2025-10-22 14:08:58.896 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 14:08:59.148 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 243ms. Found 18 repository interfaces.
2025-10-22 14:09:00.430 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9cd65f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:09:00.492 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$801d2391] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 14:09:01.594 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 30001 (http)
2025-10-22 14:09:01.660 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-30001"]
2025-10-22 14:09:01.713 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-22 14:09:01.727 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2025-10-22 14:09:01.771 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2025-10-22 14:09:01.985 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-22 14:09:01.986 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4784 ms
2025-10-22 14:09:03.543 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 14:09:03.642 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 14:09:03.644 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 14:09:03.898 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 14:09:04.494 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 14:09:04.545 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 14:09:04.552 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@48d5f34e
2025-10-22 14:09:07.050 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:09:08.627 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 14:09:10.536 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 14:09:10.756 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 14:09:11.152 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 14:09:11.729 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-30001"]
2025-10-22 14:09:11.736 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2025-10-22 14:09:11.805 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 30001 (http) with context path ''
2025-10-22 14:09:11.808 [main] INFO  com.m2m.management.ManagementApplication - Started ManagementApplication in 15.804 seconds (JVM running for 16.855)
2025-10-22 14:09:12.116 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 14:09:18.310 [http-nio-30001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-22 14:09:18.311 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-22 14:09:18.388 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 73 ms
2025-10-22 14:09:37.244 [Thread-4] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 14:09:37.299 [Thread-4] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 14:16:06.477 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2025-10-22 14:16:06.484 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.m2m.management.ManagementApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2025-10-22 14:16:06.486 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.m2m.management.ManagementApplicationTests]: ManagementApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-10-22 14:16:06.688 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.m2m.management.ManagementApplication for test class com.m2m.management.ManagementApplicationTests
2025-10-22 14:16:07.025 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2025-10-22 14:16:07.066 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@82de64a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@659499f1, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@51e69659, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@47e2e487, org.springframework.test.context.support.DirtiesContextTestExecutionListener@201a4587, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61001b64, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4310d43, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54a7079e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@26e356f0, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@47d9a273, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4b8ee4de, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27f981c6]
2025-10-22 14:16:07.805 [main] INFO  com.m2m.management.ManagementApplicationTests - Starting ManagementApplicationTests on gangqiangsun-VirtualBox with PID 16994 (started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 14:16:07.816 [main] INFO  com.m2m.management.ManagementApplicationTests - No active profile set, falling back to default profiles: default
2025-10-22 14:16:09.338 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 14:16:09.508 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 159ms. Found 18 repository interfaces.
2025-10-22 14:16:10.566 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$93ce592b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
