2021-10-21 09:21:08.430 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2021-10-21 09:21:10.818 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$5cac7605] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-10-21 09:21:11.794 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2021-10-21 09:21:11.863 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2021-10-21 09:21:11.864 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2021-10-21 09:21:12.097 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2021-10-21 09:21:12.273 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2021-10-21 09:21:12.287 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2021-10-21 09:21:12.292 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3ad8717d
2021-10-21 09:21:13.775 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-10-21 09:21:15.337 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-10-21 09:21:15.385 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-10-21 09:21:15.511 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2021-10-21 09:21:15.700 [main] INFO  com.m2m.management.ManagementApplicationTests - Started ManagementApplicationTests in 6.848 seconds (JVM running for 7.935)
2021-10-21 09:21:15.783 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-10-21 09:21:15.786 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-10-21 11:32:38.377 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2021-10-21 11:32:38.398 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.m2m.management.ManagementApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2021-10-21 11:32:38.398 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.m2m.management.ManagementApplicationTests]: ManagementApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2021-10-21 11:32:38.467 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.m2m.management.ManagementApplication for test class com.m2m.management.ManagementApplicationTests
2021-10-21 11:32:38.548 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2021-10-21 11:32:38.561 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6253c26, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@49049a04, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@71a8adcf, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@27462a88, org.springframework.test.context.support.DirtiesContextTestExecutionListener@82de64a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@659499f1, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@51e69659, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@47e2e487, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@201a4587, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@61001b64, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4310d43, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@54a7079e]
2021-10-21 11:32:38.754 [main] INFO  com.m2m.management.ManagementApplicationTests - Starting ManagementApplicationTests on gangqiangsun-QiTianM610-N000 with PID 19490 (started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-single)
2021-10-21 11:32:38.755 [main] INFO  com.m2m.management.ManagementApplicationTests - No active profile set, falling back to default profiles: default
2021-10-21 11:32:39.315 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2021-10-21 11:32:39.398 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 76ms. Found 13 repository interfaces.
2021-10-21 11:32:39.898 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$4be82b3d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-10-21 11:32:39.923 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$cb68786f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-10-21 11:32:40.405 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2021-10-21 11:32:40.448 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2021-10-21 11:32:40.449 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2021-10-21 11:32:40.531 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2021-10-21 11:32:40.612 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2021-10-21 11:32:40.621 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2021-10-21 11:32:40.626 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@18b6d3c1
2021-10-21 11:32:41.446 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-10-21 11:32:42.859 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-10-21 11:32:42.908 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-10-21 11:32:43.028 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2021-10-21 11:32:43.234 [main] INFO  com.m2m.management.ManagementApplicationTests - Started ManagementApplicationTests in 4.647 seconds (JVM running for 5.404)
2021-10-21 11:32:43.317 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-10-21 11:32:43.322 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
